number,name,Label,E_place,S,E_conf,E_score1,E_refine,S(2),E_conf(2),E_score1(2),E_refine(2),S(3),E_conf(3),E_score1(3),E_refine(3),S(4),E_conf(4),E_score1(4),E_refine(4),S(5),E_conf(5),E_score1(5),E_refine(5),Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal
247,ZINC04822118,0,-110.39487,-4.2867818,-239.36139,-13.546444,-38.232151,-156.5192,-239.35564,-13.546444,-38.227863,-18.223377,-239.36165,-13.546444,-38.225563,-6.8733463,-239.44731,-14.099091,-39.214172,-13.596772,-239.36674,-13.546444,-38.228527,28.502,7.307,38.2338,-12.0462,-19.3302,69.4987,3.6962,-59.9011,1.5886,-3.3767,-6.7349,-51.3725,1.0491,26.9482,33.72,0.0366,6.7352,-168.6,28.4796,0.277,1.5939,-30.3506,1.7835,161.6559,0,-7.043,-0.227,-0.714,-1.588,-7.043,-2.002,-0.371,-0.922,-35.052,-16.824,0.68,-0.152,-90.474,-51.876,5.483
248,ZINC04843246,0,-67.113113,-3.3331428,69.644951,-9.517909,-22.613415,-82.894936,69.646263,-9.517909,-22.620754,-14.692854,69.647957,-9.517909,-22.619869,-5.7805333,69.620384,-10.351987,-23.205952,-9.5628214,69.650597,-9.517909,-22.623125,27.8006,1.7756,27.1599,-5.3578,-5.9621,46.8499,1.3904,-44.3633,1.1487,-4.4802,-2,-40.0604,0.3287,23.8275,27.7,1.32,2.5524,-138.5,22.478,1.3479,0.5521,-24.3781,1.626,142.1265,1.235,-4.624,-0.231,-0.628,-1.157,-4.624,-1.325,-0.16,-1.931,-28.23,-5.174,1.094,-0.115,-42.62,-33.403,3.068
249,ZINC04848754,0,-88.469147,-3.8480136,-136.2634,-12.274581,-40.711662,-106.11563,-136.26453,-12.274581,-40.71349,-19.527954,-136.2644,-12.274581,-40.712177,-7.1954389,-136.65332,-12.282955,-41.727207,-12.260882,-136.2737,-12.274581,-40.706787,9.8162,0.2922,33.855,-0.9395,-36.0871,54.0296,0,-54.2143,0.5169,-4.7974,-0.9974,-50.2184,0.1899,21.0744,22.808,0.1103,1.6233,-114.04,26.1772,0.0843,1.1301,-27.3917,1.5293,143.6234,0,-6.782,-0.251,-0.754,-1.579,-6.782,-1.561,-0.362,-1.25,-39.113,-12.773,0.398,-0.136,-74.455,-51.886,12.653
250,ZINC04866105,0,-86.81311,-4.0035992,-122.12139,-11.998041,-35.214405,-94.611855,-122.12218,-11.998041,-35.214619,-15.188707,-122.12128,-11.998041,-35.216331,-6.1633177,-122.21695,-13.469824,-36.445713,-11.911216,-122.12309,-11.998041,-35.213188,39.0706,2,35.5783,-8.972,-2.8776,52.8597,0.4225,-54.8976,1.7775,0.1965,-0.7445,-55.0587,0.0689,25.5211,27.716,0.1319,2.0629,-138.58,30.0655,0.3818,0.18,-30.6273,2.5949,162.7371,1,-7.153,-0.325,-0.911,-1.749,-7.153,-1.59,-0.808,-0.953,-29.524,-17.669,0.443,-0.119,-73.995,-47.194,1.346
251,ZINC04868154,0,-77.617409,-4.1380978,102.96498,-11.717972,-31.649818,-131.84236,102.96419,-11.717972,-31.648411,-20.401459,102.96353,-11.717972,-31.649429,-6.6461658,102.81152,-11.434749,-31.87582,-11.697601,102.96301,-11.717972,-31.649015,31.1518,7.0197,27.255,-11.8437,-1.4998,48.4871,2,-43.7299,1.4227,-0.867,-1.7393,-44.1859,0.3752,19.0061,20.602,0.0309,1.565,-103.01,21.7374,0.2318,0.55,-22.5192,1.992,124.7446,1.6442,-5.742,-0.205,-0.623,-1.325,-5.742,-2.11,0,-0.912,-37.607,-7.848,0.505,-0.167,-65.519,-45.454,0.829
252,ZINC04873619,0,-62.245949,-3.6433678,-14.729108,-8.6825218,-31.796694,-98.232376,-14.730993,-8.6825218,-31.796366,-18.328909,-14.728225,-8.6825218,-31.797173,-6.0876126,-14.609366,-8.9092607,-33.383827,-8.6776476,-14.730486,-8.6825218,-31.797495,18.198,0,29.6312,-13.4892,-9.0558,48.0671,0.496,-46.7439,1.2848,-5.9673,-0.5928,-40.3087,0.2283,23.7547,27.462,0.5426,3.1648,-137.31,20.4287,0.1319,1.2573,-21.8179,0.8853,150.7822,1.6642,-4.516,-0.196,-0.558,-1.092,-4.516,-1.051,-0.142,-1.167,-30.265,-8.352,0.771,-0.16,-44.857,-38.617,11.188
253,ZINC04883453,0,-90.54715,-6.3092184,-77.165611,-11.133093,-39.045612,-124.50084,-77.165756,-11.133093,-39.046215,-20.690145,-77.165367,-11.133093,-39.04932,-6.4847836,-77.163055,-10.976845,-41.427139,-11.132853,-77.165596,-11.133093,-39.046013,32.1039,1.736,32.8044,-2.257,-12.4811,52.5516,2.8775,-48.5661,1.2315,-1.7114,-2,-47.184,0.2171,21.1276,27.614,1.9847,4.5017,-138.07,20.7007,1.8289,0.6153,-23.145,0.9341,164.8859,1.8541,-5.364,-0.179,-0.556,-1.219,-5.364,-1.883,0,-0.715,-33.853,-10.337,0.582,-0.105,-62.278,-44.191,3.727
254,ZINC04897788,0,-94.413719,-4.0737619,-2.7319398,-11.021209,-38.298542,-102.08744,-2.7352424,-11.021209,-38.300945,-17.81674,-2.7323089,-11.021209,-38.303299,-6.0264874,-2.6260481,-12.361322,-40.142914,-10.970804,-2.729835,-11.021209,-38.309917,35.4784,5.6868,30.9807,-5.0179,-7.789,62.1994,2,-56.8041,0.7183,0.5475,-1,-58.1759,1.0033,27.7311,30.332,0.0485,2.5524,-151.66,26.65,0.0502,0.5778,-27.278,1.9425,167.3921,1.6699,-7.972,-0.38,-1.047,-1.971,-7.972,-2.467,-0.497,-1.763,-36.121,-14.987,1.016,-0.207,-81.542,-51.108,2.99
255,ZINC04906570,0,-73.9142,-5.0538087,77.777878,-11.631528,-34.228668,-103.31113,77.776985,-11.631528,-34.228958,-23.133165,77.777328,-11.631528,-34.230225,-6.9103336,77.649765,-10.364777,-36.856209,-11.598487,77.777512,-11.631528,-34.228996,21.2344,9.5432,31.5446,-8.8671,-22.8154,62.1358,2,-58.5444,1.2848,-3.6177,-1.2509,-53.4405,0.0135,31.3815,33.988,1.6711,0.9354,-169.94,29.0199,1.4608,0.7592,-31.24,0.9946,222.8105,1.4183,-5.807,-0.232,-0.679,-1.376,-5.807,-2.867,0,-0.977,-31.731,-8.149,0.875,-0.029,-59.403,-39.88,2.023
256,ZINC04969018,0,-83.910469,-4.3434262,-27.176636,-13.096462,-40.131878,-137.85312,-27.175381,-13.096462,-40.134594,-24.704327,-27.174288,-13.096462,-40.136299,-7.2089,-27.081213,-12.701096,-42.296341,-13.049813,-27.175846,-13.096462,-40.134857,-25.4126,5.8755,39.8058,-4.1179,-81.9032,59.7845,1.0007,-58.3631,0.4071,2.1455,-3,-57.5201,0.3079,21.8172,24.7,0.709,2.1739,-123.5,24.4479,2.024,0.3462,-26.8181,1.6875,166.9607,1.4971,-5.66,-0.218,-0.645,-1.329,-5.66,-1.008,0,-1.394,-31.813,-14.394,0.587,-0.096,-66.263,-46.206,10.332
257,ZINC04969039,0,-74.231194,-4.5690384,-7.5472074,-13.17213,-34.668419,-113.2469,-7.5444665,-13.17213,-34.672363,-23.609468,-7.5437999,-13.17213,-34.671082,-6.7360773,-7.4508748,-11.758974,-36.136242,-13.134089,-7.5436864,-13.17213,-34.672672,-11.7564,12.3737,23.682,-2.7912,-53.9017,51.3511,3,-42.8438,0.3342,-5.8943,-2.3362,-35.6888,0.1272,24.2212,25.154,0.4992,0.4337,-125.77,24.8293,0.723,0.2479,-25.8002,0.9927,180.2171,1.5941,-6.184,-0.269,-0.765,-1.495,-6.184,-1.24,-0.27,-1.19,-25.294,-19.928,0.885,-0.115,-71.084,-45.222,3.083
258,ZINC04989800,0,-77.302437,-4.6069078,-8.9416637,-11.708739,-35.895596,-111.60025,-8.9418249,-11.708739,-35.896347,-25.644827,-8.9423637,-11.708739,-35.896797,-6.6794605,-9.0071068,-12.697438,-37.443214,-11.693545,-8.9442987,-11.708739,-35.892273,-16.35,13.3551,29.0801,-13.1432,-56.5471,66.4728,5,-54.6967,2.19,-2.945,-5,-47.7104,0,22.879,24.918,0.1053,1.9337,-124.59,32.0038,0.1633,1.3435,-33.5106,4.8263,177.001,3.4369,-7.53,-0.327,-0.931,-1.821,-7.53,-1.762,-0.497,-1.413,-20.501,-28.597,1.266,-0.1,-84.747,-49.098,10.556
259,ZINC04991963,0,-63.735382,-1.8056865,94.697784,-8.7247219,-20.623398,-66.115089,94.69854,-8.7247219,-20.623972,-8.707015,94.696304,-8.7247219,-20.624264,-5.4383974,94.749718,-8.2375784,-21.653311,-8.7206793,94.696632,-8.7247219,-20.624693,26.8288,0.7529,22.6587,-3.5662,-1.5137,41.6299,1.0897,-36.6055,0.9416,-6.8383,-2,-28.7059,0.5329,21.4556,23.9,0.0485,2.3958,-119.5,19.3616,0.1842,0.3468,-19.8926,1.8855,69.3597,0,-4.749,-0.279,-0.718,-1.239,-4.749,-0.316,-0.145,-2.556,-25.044,-7.924,0.946,-0.238,-44.299,-32.968,1.256
260,ZINC05019608,0,-60.927647,-3.5652099,29.068426,-13.53417,-43.06163,-114.21509,29.063583,-13.53417,-43.065609,-23.306936,29.066278,-13.53417,-43.056801,-6.970294,29.094547,-12.241736,-44.510223,-13.520263,29.069839,-13.53417,-43.067905,13.7069,0,34.5274,-8.0093,-25.759,59.3024,2,-54.9315,1.5157,-7.7343,-1,-46.8944,0.1654,36.5395,40.012,1.2766,2.196,-200.06,29.2945,0.9124,1.7727,-31.9797,0.9748,246.1256,2.1691,-6.091,-0.226,-0.677,-1.418,-6.091,-1.609,-0.4,-0.986,-32.286,-16.072,1.114,-0.185,-73.307,-48.357,8.386
261,ZINC05022895,0,-74.232643,-3.6995058,42.351463,-11.905492,-39.984898,-126.73601,42.35331,-11.905492,-39.986179,-23.554264,42.353409,-11.905492,-39.985542,-7.2980361,42.265629,-12.467791,-40.933411,-11.889255,42.353649,-11.905492,-39.985317,1.0198,10.3438,27.347,-4.3668,-42.5594,47.9394,3,-39.6259,1.7261,-6.3315,-3,-31.5097,0.3398,29.0527,31.552,1.9613,0.538,-157.76,26.6571,0.3363,0.3383,-27.3317,1.8508,173.2929,1.7989,-5.19,-0.179,-0.55,-1.188,-5.19,-1.116,-0.2,-0.678,-32.791,-10.522,0.122,-0.1,-62.26,-43.313,0.759
262,ZINC05098872,0,-66.566376,-5.4452496,63.065659,-11.526037,-30.182026,-109.57893,63.06311,-11.526037,-30.181381,-20.150545,63.062988,-11.526037,-30.182304,-6.8836646,63.171997,-10.932331,-31.0369,-11.540252,63.060772,-11.526037,-30.181124,-58.2912,2.0523,37.1115,-7.4135,-103.9583,59.708,1.354,-58.8724,2.5927,-6.5941,-2.7196,-49.9843,0.1664,30.9608,33.054,0.4415,1.6516,-165.27,24.3243,0.1078,0.0335,-24.4657,0.438,183.0456,1.5209,-5.931,-0.237,-0.694,-1.406,-5.931,-1.434,-0.16,-0.798,-35.261,-13.662,0.53,-0.257,-67.758,-48.923,8.861
263,ZINC05105846,0,-66.114357,-3.1855197,-118.16283,-9.3753929,-27.577635,-84.273155,-118.16207,-9.3753929,-27.576208,-16.291521,-118.16207,-9.3753929,-27.577387,-6.0865583,-118.19822,-8.6880064,-28.899834,-9.3954268,-118.16216,-9.3753929,-27.57786,29.7002,1.0356,26.2034,-3.2113,-4.1538,54.3966,1.584,-49.7308,0.1694,-2.233,-2,-45.1569,0.0372,25.5295,28.372,0.4045,2.438,-141.86,27.8287,0.2892,0.3558,-28.4737,1.8305,182.2967,1.7378,-4.004,-0.222,-0.583,-1.029,-4.004,-2.206,-0.284,-1.454,-30.143,-6.123,2.651,-0.285,-45.328,-36.266,2.439
264,ZINC05186955,0,-65.238647,-5.517674,51.705563,-11.248121,-31.96138,-105.42889,51.705406,-11.248121,-31.956657,-13.277836,51.70377,-11.248121,-31.960901,-5.8444052,51.648975,-11.73663,-32.597366,-11.331032,51.706074,-11.248121,-31.96044,-21.5064,0.0443,23.172,-1.2721,-52.14,42.9551,0.85,-43.8294,1.1551,-2.2144,-1.3542,-40.0116,0.0467,24.908,25.424,0,0.516,-127.12,21.1852,0.156,0.4887,-21.8299,2.8904,98.1392,1.8696,-6.505,-0.283,-0.804,-1.573,-6.505,-0.298,-0.537,-1.229,-19.176,-23.222,0.307,-0.306,-69.98,-42.398,1.37
265,ZINC05192823,0,-104.34321,-5.1671929,-49.245556,-12.820005,-40.75959,-106.7045,-49.253262,-12.820005,-40.755878,-22.122053,-49.250523,-12.820005,-40.756721,-7.629281,-49.268456,-12.195651,-42.324203,-12.794358,-49.249489,-12.820005,-40.761311,45.5678,0,40.8235,-7.2995,-3.2651,62.2212,0,-63.6559,1.531,-7.7847,-0.1298,-56.6267,0.3141,24.7032,29.438,1.7294,3.0054,-147.19,26.313,1.9959,1.024,-29.3329,1.9086,189.2301,1.821,-6.443,-0.23,-0.699,-1.487,-6.443,-1.893,-0.209,-0.663,-34.899,-15.321,0.666,-0.3,-75.097,-50.22,8.759
266,ZINC05267933,0,-71.426758,-4.4594426,-47.184921,-12.25246,-28.032862,-147.17661,-47.183071,-12.25246,-28.035046,-22.407686,-47.181068,-12.25246,-28.035999,-6.9539933,-47.238312,-11.251415,-29.394045,-12.258169,-47.182686,-12.25246,-28.038069,19.0013,8.0707,30.9305,-6.8399,-24.759,61.0318,2.984,-54.9622,1.9897,-4.6058,-2.9707,-48.5355,0.1855,21.9861,25.616,0.1117,3.5182,-128.08,30.7838,0.1269,1.3871,-32.2978,2.9846,174.7318,1.404,-6.151,-0.228,-0.683,-1.432,-6.151,-1.324,-0.44,-0.858,-31.23,-15.542,0.651,-0.288,-67.554,-46.772,6.644
267,ZINC05268210,0,-64.932983,-3.2569249,-41.209831,-12.901507,-35.188641,-106.01147,-41.196365,-12.901507,-35.200256,-21.759623,-41.211498,-12.901507,-35.186321,-6.6107588,-41.385433,-13.130061,-36.273708,-12.976391,-41.211796,-12.901507,-35.185707,6.8699,6,35.9874,-4.1399,-44.4728,66.8671,1,-66.2981,2.0326,-6.4172,-1,-57.2558,0.1797,30.7437,32.336,0.1424,1.45,-161.68,23.3603,0.8147,1.0094,-25.1845,0.9937,199.5865,2.7212,-7.016,-0.281,-0.821,-1.663,-7.016,-1.81,-0.416,-1.065,-28.049,-21.705,1.133,-0.2,-82.263,-49.754,6.727
268,ZINC05286306,0,-70.780243,-4.1450286,46.923615,-11.07818,-21.692728,-105.21829,46.930874,-11.07818,-21.703123,-11.851161,46.927479,-11.07818,-21.692396,-6.3435173,46.964188,-11.531491,-22.649292,-11.058127,46.925289,-11.07818,-21.690058,35.9392,0.04,33.2407,-6.6791,-3.1276,52.6444,1.32,-50.7191,1.7125,-8.2866,-1.6744,-42.545,0.2644,36.0728,40.892,0.1408,4.6784,-204.46,28.6898,0.3139,3.3415,-32.3452,0.991,201.3284,0,-4.44,-0.178,-0.519,-1.052,-4.44,-1.131,-0.237,-1.602,-35.685,-0.69,0.458,-0.041,-45.401,-36.375,2.414
269,ZINC05311563,0,-75.673546,-5.7483215,-82.629936,-13.628688,-36.999611,-130.87749,-82.63369,-13.628688,-37.002106,-25.07728,-82.632545,-13.628688,-37.001343,-7.4911013,-82.598923,-12.54152,-39.17881,-13.541552,-82.63205,-13.628688,-36.999111,-4.51,0.7532,39.5199,-12.4834,-47.1197,69.9408,0.716,-71.836,2.9825,-6.5941,-2.6918,-65.5992,0.2422,22.3607,24.562,0.1194,2.0819,-122.81,23.7185,0.3303,1.3149,-25.3638,1.5475,172.2384,2.1237,-6.074,-0.217,-0.659,-1.402,-6.074,-1.676,-0.145,-0.962,-36.471,-14.592,0.797,-0.075,-76.243,-51.063,7.569
270,ZINC05332288,0,-79.153114,-5.5949378,-58.841137,-13.126388,-37.929523,-126.85144,-58.84235,-13.126388,-37.925758,-22.643167,-58.842495,-13.126388,-37.923321,-7.0754147,-59.023846,-13.170743,-39.872337,-13.107859,-58.840672,-13.126388,-37.931313,-1.1126,6.8158,33.1404,-8.4601,-45.0364,69.089,3,-63.5363,2.3159,-6.0559,-3,-56.4812,0.1299,39.3077,40.392,0.3075,0.7767,-201.96,30.6351,0.3587,0.4823,-31.4761,1.991,223.5786,2.6612,-6.319,-0.218,-0.669,-1.447,-6.319,-1.313,-0.211,-1.052,-32.746,-18.927,0.796,-0.063,-80.762,-51.672,6.845
271,ZINC05351504,0,-102.56646,-5.449502,-82.082405,-13.930091,-47.379112,-134.97855,-82.082741,-13.930091,-47.386139,-20.933357,-82.104202,-13.930091,-47.36673,-7.248601,-82.660637,-13.424828,-48.711082,-13.787824,-82.088394,-13.930091,-47.381363,11.113,6.7173,28.119,-12.0238,-22.2442,58.3601,4.3612,-46.4083,0.6367,-10.1354,-5.8302,-32.8543,0.3711,39.3255,42.154,0.1731,2.6555,-210.77,21.3842,0.7316,1.0034,-23.1193,2.8106,174.6055,4.7566,-6.765,-0.199,-0.645,-1.495,-6.765,-0.615,-0.479,-0.408,-34.61,-24.331,0.274,-0.157,-86.769,-58.941,8.207
272,ZINC05376846,0,-91.581474,-3.3408203,-305.06796,-12.327305,-30.10741,-129.06604,-305.07098,-12.327305,-30.103703,-20.831232,-305.0723,-12.327305,-30.10207,-7.7036629,-305.21225,-13.887187,-29.891659,-12.333447,-305.06927,-12.327305,-30.110052,6.2377,20.1312,25.1944,-6.0131,-42.5226,60.9367,6.912,-42.8167,1.4164,-6.4464,-4.9736,-32.6618,0.2961,25.5246,27.068,0.1708,1.3726,-135.34,19.3049,0.3315,1.0865,-20.7229,4.1825,105.6154,4.3295,-7.029,-0.26,-0.781,-1.636,-7.029,-1.103,-0.745,-1.727,-24.95,-19.04,0.925,-0.276,-80.473,-43.99,5.673
273,ZINC05411659,0,-75.648911,-4.3169718,74.99453,-11.761138,-34.821972,-123.23765,74.996048,-11.761138,-34.826782,-20.050669,74.993607,-11.761138,-34.823395,-6.4817624,75.060036,-12.104687,-36.551025,-11.771355,74.995796,-11.761138,-34.8279,34.5428,0,29.8117,-4.3041,-2.1441,50.4501,0,-51.1578,0.8931,-6.3863,-1,-45.2994,0.6352,25.5711,28.13,0.701,1.8579,-140.65,24.7556,0.6794,0.5791,-26.0141,1.9087,146.34,1.1573,-6.894,-0.246,-0.748,-1.591,-6.894,-1.605,-0.341,-1.711,-34.123,-12.524,0.418,-0.07,-71.147,-46.647,3.668
274,ZINC05444971,0,-88.003807,-4.8605318,-22.703625,-12.613579,-36.651295,-117.62159,-22.705498,-12.613579,-36.653126,-22.95591,-22.707039,-12.613579,-36.645763,-7.1154146,-22.706623,-12.808725,-37.995239,-12.598525,-22.705587,-12.613579,-36.650372,-1.9944,7.6023,35.5656,-5.1875,-53.3119,60.1321,2,-55.4777,1.0608,-6.1385,-1,-48.9123,0.0083,27.0344,27.964,0.0234,0.9061,-139.82,26.0984,0.0974,0.3398,-26.5357,0.9632,179.9457,1.2559,-5.762,-0.222,-0.657,-1.353,-5.762,-1.932,0,-0.943,-39.858,-9.506,0.565,-0.032,-72.239,-49.364,4.321
275,ZINC05492863,0,-106.83572,-5.0203433,-35.253014,-12.562629,-42.88282,-131.62097,-35.253342,-12.562629,-42.894367,-20.749819,-35.25375,-12.562629,-42.891605,-7.2263741,-34.365242,-13.651382,-45.15625,-12.608847,-35.25906,-12.562629,-42.893185,28.1969,11.6892,30.6287,-9.1426,-16.4641,60.9066,4,-49.2078,0.5047,-9.7778,-3.2445,-37.4249,0.3533,27.6694,29.096,0.0274,1.3992,-145.48,25.1757,0.2812,0.0481,-25.505,4.6208,129.5892,4.1291,-6.563,-0.205,-0.651,-1.47,-6.563,-0.865,-0.482,-0.283,-31.835,-22.551,0.191,-0.149,-81.306,-54.385,5.473
276,ZINC05510071,0,-73.17527,-4.2959809,-113.13322,-11.643939,-43.454411,-118.92039,-113.13284,-11.643939,-43.451756,-21.615572,-113.13326,-11.643939,-43.452118,-7.1771288,-113.0537,-11.447363,-44.294746,-11.534889,-113.13252,-11.643939,-43.450783,32.4306,9.6562,26.4705,-6.5929,-7.0297,48.3745,3.9,-37.885,1.1672,0.0866,-2.8876,-35.6104,0.0944,17.0739,22.226,0.2794,4.8727,-111.13,20.9868,0.2667,0.5595,-21.813,2.6425,113.7168,2.2648,-4.524,-0.162,-0.491,-1.044,-4.524,-1.445,0,-1.014,-29.941,-13.168,1.407,0,-60.562,-43.109,6.417
277,ZINC05529758,0,-70.946922,-4.0476303,84.503227,-11.173425,-39.199745,-99.733521,84.50441,-11.173425,-39.197514,-25.650333,84.504349,-11.173425,-39.196751,-6.8365383,84.461456,-10.741295,-40.401005,-11.192838,84.504189,-11.173425,-39.196705,7.9556,0,30.9511,-0.1595,-34.4427,46.3705,0,-46.4856,0.058,-7.0072,0,-40.159,0.0576,19.6553,20.11,0.2159,0.2388,-100.55,25.0893,0.2637,0.3635,-25.7164,0.9805,166.8521,1,-6.25,-0.24,-0.712,-1.468,-6.25,-2.341,-0.081,-1.01,-22.479,-11.096,0,-0.03,-56.844,-33.574,0.198
278,ZINC05535334,0,-65.164551,-3.2583373,68.937866,-10.951427,-30.777573,-65.223465,68.936378,-10.951427,-30.775497,-12.417749,68.936554,-10.951427,-30.776833,-5.3461809,68.880455,-10.942393,-30.792608,-10.995425,68.935249,-10.951427,-30.775299,-3.1209,0,30.7973,-3.4893,-41.9778,43.9832,0,-44.3081,1.1176,-5.5845,-0.9083,-38.3351,0.2626,24.9586,28.632,1.3514,2.322,-143.16,21.8774,0.2931,1.2342,-23.4047,0.9914,157.8098,1.504,-5.904,-0.295,-0.801,-1.478,-5.904,-1.15,0,-1.618,-26.366,-14.061,0.322,-0.031,-62.337,-40.427,5.34
279,ZINC05612024,0,-88.535164,-4.1177168,-52.726288,-13.46622,-40.264915,-113.79066,-52.71986,-13.46622,-40.269806,-20.990305,-52.733189,-13.46622,-40.259377,-6.9610105,-52.660557,-11.681034,-41.23909,-13.474323,-52.732479,-13.46622,-40.25967,11.6691,2,30.5596,-7.4237,-24.9267,57.3233,1,-55.1435,1.7853,-3.9372,-1,-50.9,0.1383,21.5028,28.32,1.9219,4.8953,-141.6,26.8432,1.7061,2.1208,-30.6701,1.9781,188.959,1.3769,-4.609,-0.177,-0.525,-1.082,-4.609,-1.545,0,-0.989,-34.02,-6.165,0.554,-0.003,-53.78,-40.185,6.686
280,ZINC05818098,0,-57.748169,-2.9689505,-153.71689,-8.4598351,-24.966368,-76.633049,-153.71741,-8.4598351,-24.964058,-13.141007,-153.71884,-8.4598351,-24.960522,-5.3993549,-153.92596,-7.7701216,-25.234529,-8.3940344,-153.71899,-8.4598351,-24.964256,0.381,0.9028,19.1183,-0.9346,-25.8748,32.7259,2.0708,-26.5897,0.0413,-4.371,-3,-18.7596,0.3446,15.3687,17.418,0.0126,2.0367,-87.09,16.4232,0.5834,0.5086,-17.5152,3.7429,35.1535,1.7887,-4.523,-0.302,-0.744,-1.22,-4.523,-1.224,0,-2.276,-28.036,-2.142,0.745,-0.046,-38.847,-30.178,0.997
281,ZINC05864031,0,-85.605385,-3.9598396,73.715553,-13.692928,-38.645435,-117.25232,73.729393,-13.692928,-38.650166,-23.025742,73.715164,-13.692928,-38.644814,-7.3297811,73.486542,-12.625183,-39.693859,-13.714025,73.714577,-13.692928,-38.64518,34.9973,6,41.063,-12.3222,-15.1421,67.5357,0.5155,-69.3613,2.5573,-10.3604,-1.4853,-57.3668,0.529,31.4916,34.664,0.4128,2.7596,-173.32,28.6021,1.0492,0.851,-30.5022,1.8033,213.472,2.3347,-6.3,-0.225,-0.683,-1.454,-6.3,-1.69,-0.326,-0.713,-35.61,-18.018,1.047,-0.136,-84.427,-53.628,6.175
282,ZINC05953896,0,-58.281227,-3.7040877,-2.6539922,-9.3716707,-25.921894,-71.418922,-2.6546071,-9.3716707,-25.922155,-13.556136,-2.6529198,-9.3716707,-25.922934,-6.3659549,-2.6990297,-10.856832,-27.582266,-9.366847,-2.6541829,-9.3716707,-25.922333,4.3364,2,32.5507,-12.2785,-30.1423,50.1905,1.48,-48.8622,1.9492,-4.9855,-2,-42.6828,0.2504,26.3616,29.872,1.1391,2.3713,-149.36,23.4325,0.618,0.4688,-24.5194,1.5846,153.2525,1.6343,-4.468,-0.223,-0.606,-1.118,-4.468,-1.4,-0.123,-1.485,-29.081,-3.209,0.476,0,-41.604,-32.29,1.941
283,ZINC05992377,0,-65.090134,-4.141026,54.747059,-9.7368994,-26.157278,-90.12616,54.745243,-9.7368994,-26.15321,-12.568801,54.74712,-9.7368994,-26.157757,-6.1125779,54.698021,-9.1363859,-28.127871,-9.7517204,54.74662,-9.7368994,-26.158682,34.7879,2.3824,30.1437,-9.7183,0.6762,49.8046,1.978,-45.679,2.0101,-5.886,-4.6431,-36.4685,0.3342,23.1229,24.766,0,1.6431,-123.83,23.0565,0.1214,0.4705,-23.6484,3.1924,103.5549,1.8008,-5.888,-0.28,-0.774,-1.456,-5.888,-1.539,-0.304,-1.195,-31.351,-12.213,0.888,-0.339,-59.507,-43.564,5.046
284,ZINC05992377,0,-79.173874,-4.3144488,34.828403,-11.208453,-29.617178,-93.490776,34.828392,-11.208453,-29.616552,-11.89363,34.825764,-11.208453,-29.613224,-5.5662603,34.863403,-10.883797,-29.971943,-11.168874,34.828773,-11.208453,-29.618086,37.5268,2.1411,30.4182,-7.3654,0.926,50.392,3.832,-39.3545,1.3393,-5.3363,-3.898,-30.405,0.1216,22.2901,25.994,2.4128,1.2911,-129.97,22.3174,2.1136,0.0878,-24.5188,2.6782,126.3036,1.8296,-6.636,-0.316,-0.872,-1.641,-6.636,-0.965,-0.5,-1.524,-25.548,-19.868,0.883,-0.272,-70.95,-45.416,4.859
285,ZINC06004370,0,-61.601582,-2.4610848,-44.650604,-8.8046417,-26.196453,-75.573738,-44.652367,-8.8046417,-26.199429,-11.080267,-44.651386,-8.8046417,-26.192375,-5.5129557,-44.707905,-10.598726,-26.628059,-8.7539883,-44.652584,-8.8046417,-26.203245,30.4544,2.8636,28.3471,-3.8585,-7.528,44.9115,2,-39.7976,0.79,-4.6727,-1,-35.2734,0.264,27.4351,27.994,0.261,0.2979,-139.97,20.3401,0.6412,0.2618,-21.2431,2.2327,109.2497,1.7486,-5.361,-0.315,-0.811,-1.399,-5.361,-0.948,-0.2,-1.429,-21.11,-14.753,0.732,-0.248,-48.605,-35.863,7.856
286,ZINC06078415,0,-64.558128,-5.8641872,27.336477,-12.996238,-32.655441,-131.49857,27.343891,-12.996238,-32.64793,-24.172001,27.347359,-12.996238,-32.682648,-6.9364491,27.755882,-11.771098,-34.490326,-12.841719,27.362558,-12.996238,-32.710571,1.9957,12.5796,28.9977,-14.786,-35.6697,59.9802,3.7475,-48.0724,2.1949,-4.2386,-4.4337,-40.4995,0.2135,25.6321,27.394,9.00E-04,1.761,-136.97,26.851,0.0456,0.1326,-27.0292,2.9333,147.6797,2.1588,-6.129,-0.204,-0.635,-1.393,-6.129,-1.998,-0.327,-0.924,-34.542,-12.249,0.708,-0.022,-68.953,-46.791,4.787
