number,name,Label,E_place,S,E_conf,E_score1,E_refine,S(2),E_conf(2),E_score1(2),E_refine(2),S(3),E_conf(3),E_score1(3),E_refine(3),S(4),E_conf(4),E_score1(4),E_refine(4),S(5),E_conf(5),E_score1(5),E_refine(5),Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal
851,ZINC20548167,0,-61.671116,-4.2279506,-146.86241,-9.5799828,-25.121147,-102.54854,-146.85962,-9.5799828,-25.123463,-16.110121,-146.86189,-9.5799828,-25.120588,-5.6175728,-146.82005,-12.196671,-26.65103,-9.4965096,-146.86028,-9.5799828,-25.121269,0.5109,0.7133,23.1002,-0.2458,-31.7194,43.2561,1.7913,-37.8941,0.0083,-5.5323,-2.2963,-33.5901,2.7989,16.9817,17.02,0.0358,0.0026,-85.1,22.0228,0.0318,0.0188,-22.0734,1.9461,108.148,1,-5.872,-0.294,-0.797,-1.469,-5.872,-0.998,-0.764,-1.924,-25.63,-7.637,0.242,0,-50.895,-33.267,0.405
852,ZINC20551357,0,-59.103973,-3.4827762,-19.268326,-8.1662045,-23.654922,-92.35907,-19.268877,-8.1662045,-23.654867,-16.175055,-19.268456,-8.1662045,-23.654873,-5.5674286,-19.301619,-11.723114,-25.054632,-8.1465273,-19.268564,-8.1662045,-23.656002,27.441,4.7676,24.801,-5.6113,-5.8166,51.0112,3.976,-39.1207,2.2561,-6.9212,-4,-30.2056,0.2794,20.8744,25.454,0.3061,4.2736,-127.27,26.7928,0.1799,0.5694,-27.5421,3.6355,106.6628,1,-6.725,-0.374,-0.979,-1.729,-6.725,-1.349,-0.424,-1.674,-24.792,-15.436,0.489,-0.211,-55.505,-40.229,1.502
853,ZINC20566198,0,-60.590275,-4.1885891,13.776879,-9.9326181,-30.035328,-112.20496,13.775104,-9.9326181,-30.034756,-16.446238,13.775228,-9.9326181,-30.034599,-5.6097088,13.773358,-11.065369,-30.808853,-9.8026409,13.776917,-9.9326181,-30.035315,39.1354,3.7233,27.4017,-3.6668,1.4015,55.7933,3.5904,-45.0599,2.01,-5.1424,-4,-37.6063,1.6882,24.7296,27.036,0.2684,2.038,-135.18,27.7646,0.0588,0.0422,-27.8655,3.6674,108.517,1,-5.964,-0.331,-0.868,-1.533,-5.964,-1.234,-0.399,-1.62,-27.341,-10.904,0.489,-0.198,-51.213,-38.245,1.608
854,ZINC20574766,0,-97.010269,-3.5836308,57.902203,-11.67713,-40.097027,-94.512573,57.902306,-11.67713,-40.096455,-15.22514,57.902386,-11.67713,-40.096397,-7.2428522,57.862751,-10.856019,-41.073483,-11.658855,57.901478,-11.67713,-40.096207,45.5604,10.7766,32.3673,-11.0157,1.2946,58.3861,3,-51.2163,3.0902,0.24,-3.2945,-49.075,0.4848,18.7936,26.65,3.297,4.5594,-133.25,27.7138,2.2576,1.6659,-31.6373,2.727,145.7191,0,-5.928,-0.228,-0.675,-1.392,-5.928,-2.005,-0.227,-0.779,-37.081,-9.593,0.386,-0.008,-65.533,-46.674,2.822
855,ZINC20581416,0,-49.822716,-2.5778823,-98.773499,-8.3173552,-22.69655,-76.913696,-98.775749,-8.3173552,-22.697205,-12.658155,-98.774857,-8.3173552,-22.698071,-4.9157596,-98.827789,-9.2855244,-23.748705,-8.3438387,-98.776428,-8.3173552,-22.696259,14.622,2.2191,24.2552,-1.2249,-19.7231,37.2352,2.796,-28.8874,0.0202,-1.8361,-3.2089,-24.2962,0.1107,10.8129,10.888,0.0038,0.0713,-54.44,16.602,0.0073,0.0558,-16.6651,1.8957,69.8099,1.2946,-4.756,-0.396,-0.907,-1.365,-4.756,-0.89,-0.32,-2.03,-19.634,-6.017,0.401,-0.033,-37.072,-25.651,2.362
856,ZINC20583359,0,-59.005375,-2.9491706,13.477027,-8.8587284,-13.425415,-62.568375,13.479923,-8.8587284,-13.426724,-10.234885,13.479918,-8.8587284,-13.426705,-5.0218086,13.454309,-9.9785757,-13.847844,-8.8278246,13.478149,-8.8587284,-13.426316,34.8701,5.486,21.6691,-0.6004,0.1894,35.4126,4,-23.436,0.0127,-4.088,-3.919,-15.3896,0.4316,14.7681,14.772,0.0029,0.001,-73.86,18.7084,0.0126,0.0735,-18.7946,3.4939,35.9401,1,-5.375,-0.413,-0.972,-1.508,-5.375,-0.402,0,-2.692,-23.895,-8.073,0.35,-0.225,-42.439,-31.968,0.001
857,ZINC20589943,0,-56.88414,-1.7834837,2.1504138,-9.14785,-20.681143,-77.974884,2.1506922,-9.14785,-20.681396,-14.935212,2.1513309,-9.14785,-20.681921,-5.3464456,2.0362971,-9.2886248,-21.61492,-9.1427469,2.1507854,-9.14785,-20.681458,9.4097,0.5764,24.5651,-1.9507,-22.993,39.3531,1.808,-31.3263,0.1937,-3.915,-2,-25.7253,0.1892,15.9957,16.172,0.0281,0.1482,-80.86,14.8587,0.0281,0.1279,-15.0147,0.9384,90.1511,1.62,-4.304,-0.253,-0.651,-1.123,-4.304,-1.032,0,-2.29,-31.449,-1.734,0.85,0,-41.217,-33.183,2.407
858,ZINC20590134,0,-51.220432,-1.3594396,87.938622,-7.9586034,-23.122046,-49.516674,87.938942,-7.9586034,-23.122496,-13.697436,87.938934,-7.9586034,-23.122496,-5.3335743,87.95047,-7.9802923,-23.83429,-7.9658952,87.938599,-7.9586034,-23.122053,35.0259,1.3479,25.1265,-1.4863,0.6153,44.5526,1.672,-39.853,0.2004,-3.584,-2.0209,-35.3647,0.3196,16.1798,16.578,0.0149,0.3834,-82.89,14.7182,0.0929,0.3038,-15.1149,0.756,92.8516,1.4663,-4.59,-0.27,-0.694,-1.198,-4.59,-1.154,0,-2.256,-24.441,-4.752,0.844,-0.09,-36.682,-29.193,2.111
859,ZINC20594647,0,-59.023003,-4.5608201,-165.45872,-10.607405,-38.028534,-86.127197,-165.45944,-10.607405,-38.029053,-16.133554,-165.45937,-10.607405,-38.028965,-6.1229134,-165.42151,-10.432378,-38.989231,-10.541118,-165.45914,-10.607405,-38.029037,33.1154,7.053,23.5448,-2.0192,-4.2925,54.4323,4.5637,-40.8876,0.0756,-4.7509,-6,-31.1205,1.1187,24.9593,25.406,0.0456,0.401,-127.03,25.098,0.031,0.3275,-25.4564,3.6982,109.1133,2.0086,-6.124,-0.292,-0.805,-1.514,-6.124,-1.328,-0.569,-1.692,-29.92,-9.564,0.396,0,-60.109,-39.484,1.638
860,ZINC20603483,0,-57.978458,-3.3704112,-84.828133,-10.385603,-33.011608,-91.82254,-84.830139,-10.385603,-33.010086,-10.275651,-84.827377,-10.385603,-33.012989,-5.8964305,-84.725327,-9.6806917,-33.63517,-10.261271,-84.829262,-10.385603,-33.010651,-8.3156,0.2543,29.4361,-7.0118,-42.0326,49.8661,0.975,-47.3894,1.7265,-4.2869,-0.0732,-44.0843,0.225,16.2696,20.6,2.4479,1.8825,-103,17.9575,2.403,0.2917,-20.6522,1.9436,100.6276,1.2081,-5.585,-0.223,-0.653,-1.324,-5.585,-1.136,-0.608,-1.605,-31.572,-5.208,0.291,-0.167,-49.18,-36.78,1.217
861,ZINC20605536,0,-80.521576,-3.5709314,-134.26892,-11.164764,-31.342079,-86.863747,-134.26817,-11.164764,-31.343784,-13.927455,-134.26854,-11.164764,-31.341631,-5.76614,-134.27458,-11.557069,-32.842281,-11.105137,-134.26849,-11.164764,-31.343618,26.1023,12.1223,21.4406,-2.9244,-12.5764,44.6413,3.2385,-35.4773,0.6251,-4.6003,-3.2221,-28.0795,0.3546,30.0745,31.912,0.2748,1.5628,-159.56,27.3105,0.3291,0.5901,-28.2296,3.6107,113.2473,1,-7.669,-0.333,-0.948,-1.854,-7.669,-0.916,-0.724,-1.768,-23.392,-21.617,0.191,-0.04,-79.341,-45.009,4.687
862,ZINC20605713,0,-62.771812,-2.8899999,-154.81419,-11.672008,-38.080364,-102.35261,-154.81378,-11.672008,-38.079975,-14.481594,-154.81535,-11.672008,-38.079163,-6.152586,-154.86441,-11.774962,-39.392262,-11.646424,-154.81407,-11.672008,-38.079868,34.0368,4.1811,28.4695,-12.048,2.7582,45.7177,2,-40.468,2.7339,-6.4361,-1.33,-32.5797,0.0727,19.1906,26.32,0.2803,6.8491,-131.6,19.6918,1.1757,2.7025,-23.57,0,154.615,0,-5.973,-0.206,-0.633,-1.368,-5.973,-1.369,-0.263,-1.082,-36.408,-10.636,0.238,-0.082,-68.799,-47.044,0.54
863,ZINC20610094,0,-66.049225,-4.5854359,-32.546429,-11.667296,-46.647121,-105.82346,-32.547886,-11.667296,-46.646126,-16.533083,-32.54673,-11.667296,-46.646999,-6.8593979,-32.498276,-10.502682,-48.438305,-11.652264,-32.546993,-11.667296,-46.646427,27.7255,7.9202,26.8287,-5.8945,-11.1896,41.9595,3,-33.5956,0.4389,-6.2588,-3.6329,-25.0637,0.2522,20.3134,21.334,0.2095,0.8111,-106.67,22.419,0.3031,0.5929,-23.315,3.8126,107.9335,2.9403,-8.972,-0.345,-1.022,-2.107,-8.972,-1.766,-0.675,-2.535,-35.636,-17.77,0.517,-0.064,-89.162,-53.406,5.834
864,ZINC20615720,0,-76.436516,-5.2526054,-44.237476,-10.603436,-39.615219,-121.7114,-44.238564,-10.603436,-39.614693,-14.542334,-44.239346,-10.603436,-39.614025,-6.5854244,-44.121838,-9.8121786,-40.000042,-10.584998,-44.237263,-10.603436,-39.61591,31.402,2.2333,24.2743,-3.8824,-0.326,50.1007,2,-45.1916,0.5816,-6.8635,-2,-37.3454,0.2757,24.1749,25.42,0.2238,1.0214,-127.1,23.3943,0.0765,0.9283,-24.3991,0.9932,159.4055,1.1909,-4.43,-0.153,-0.469,-1.014,-4.43,-0.862,-0.493,-0.654,-33.761,-7.765,0.433,-0.002,-52.232,-41.526,1.104
865,ZINC20676296,0,-63.590961,-5.2172785,-279.36929,-10.137555,-31.830921,-77.326035,-279.36865,-10.137555,-31.817291,-9.8438578,-279.36865,-10.137555,-31.817205,-5.0461726,-279.24847,-11.665808,-33.452797,-10.089151,-279.36639,-10.137555,-31.831156,26.7604,8.602,23.4746,-1.888,-12.2311,43.2578,3.9033,-31.5539,0.003,-5.7899,-4,-23.0678,1.0433,19.0623,19.262,0,0.1997,-96.31,19.1881,0.2966,0.1878,-19.6724,3.6908,64.9903,2.2416,-6.563,-0.386,-0.993,-1.712,-6.563,-0.826,-0.488,-1.653,-24.731,-17.32,0.24,0,-65.302,-42.05,1.056
866,ZINC20709644,0,-75.303551,-3.5818512,41.451344,-9.6284237,-34.457745,-89.663162,41.453079,-9.6284237,-34.465206,-13.751496,41.451988,-9.6284237,-34.458584,-6.8497362,41.452435,-10.328495,-34.080265,-9.6356201,41.451668,-9.6284237,-34.457546,26.5459,2.5323,29.4824,-8.183,-8.3416,51.5489,1.7593,-47.0003,1.5662,-3.7022,-3,-42.117,0.2318,23.1479,26.914,2.4903,1.2758,-134.57,22.9409,2.5307,0.0479,-25.5195,1.645,159.4486,1.6056,-5.321,-0.161,-0.517,-1.183,-5.321,-1.681,-0.72,-0.358,-30.11,-9.397,0.4,-0.047,-53.269,-39.507,3.222
867,ZINC20717311,0,-62.301716,-4.4763594,-29.522358,-10.137677,-16.874817,-97.847778,-29.51915,-10.137677,-16.882114,-16.165003,-29.519215,-10.137677,-16.881739,-5.7826691,-29.536398,-9.8700466,-16.863436,-10.149328,-29.524096,-10.137677,-16.875284,32.3881,3.8278,23.579,-5.203,1.3421,41.909,2.7381,-34.8408,0.5939,0.147,-3,-32.892,0.1888,15.0903,15.38,4.00E-04,0.2893,-76.9,17.1889,0.0047,0.2933,-17.4869,1.171,100.0214,1.4089,-4.352,-0.207,-0.572,-1.076,-4.352,-0.811,-0.32,-1.341,-30.003,-4.619,0.4,-0.088,-44.051,-34.622,1.294
868,ZINC20717311,0,-65.183846,-2.6472447,-30.18952,-9.3707132,-25.697556,-68.453201,-30.183067,-9.3707132,-25.702967,-14.514278,-30.185446,-9.3707132,-25.700798,-5.7056909,-30.162497,-10.545863,-25.861946,-9.2724609,-30.190292,-9.3707132,-25.697271,26.0212,2.622,23.799,-10.6796,1.3551,39.7087,1.975,-34.1209,0.1754,-1.929,-2,-29.872,0.2301,15.0458,15.84,0.1489,0.6453,-79.2,15.5419,0.0047,0.395,-15.9416,1.2483,95.5271,1.908,-4.834,-0.23,-0.635,-1.195,-4.834,-0.917,-0.696,-1.341,-29.884,-4.903,0.4,-0.051,-44.727,-34.788,0.931
869,ZINC20816492,0,-59.845634,-3.6247633,110.5843,-10.45329,-43.10038,-93.483315,110.58709,-10.45329,-43.100796,-12.463556,110.58434,-10.45329,-43.101131,-6.1600814,110.56838,-10.337481,-43.239555,-10.491253,110.58528,-10.45329,-43.100197,41.1074,5.8254,27.4734,-3.6893,1.1955,45.9777,1.0218,-43.0815,1.0843,-6.0343,-2,-35.4723,0.189,19.7875,20.868,0.0324,1.048,-104.34,20.8106,0.1869,0.0319,-21.0294,0.9599,127.3782,1,-7.079,-0.308,-0.875,-1.712,-7.079,-1.794,-0.48,-1.291,-34.227,-12.415,0.174,-0.115,-72.022,-46.642,2.005
870,ZINC20849544,0,-53.915298,-2.5277734,-27.963427,-9.321907,-21.931051,-63.978214,-27.969643,-9.321907,-21.926363,-9.311965,-27.962866,-9.321907,-21.941397,-5.2701259,-27.698462,-10.52158,-21.965561,-9.1542959,-27.966799,-9.321907,-21.929876,33.1579,1.9681,22.9284,-1.3507,1.0141,37.5624,2.3305,-31.0073,0.2191,-5.6958,-2.862,-24.0932,1.721,19.4732,20.616,0,1.1428,-103.08,19.3306,0.85,0.0223,-20.2028,3.8216,48.0645,1.4316,-5.45,-0.321,-0.824,-1.422,-5.45,-0.723,-0.253,-1.966,-26.902,-6.698,0,-0.158,-44.83,-33.601,1.269
871,ZINC20853884,0,-54.184139,-3.5046182,-2.1360202,-12.042286,-21.997238,-58.940792,-2.1270707,-12.042286,-22.009022,-11.300907,-2.1273348,-12.042286,-22.009611,-4.8863058,1.3026096,-10.935773,-20.533766,-8.6246262,-2.130029,-12.042286,-22.003075,26.7597,0.4911,23.8679,-0.7516,-5.7981,38.0028,2,-32.0261,0.0117,-5.8393,-1.8781,-24.4214,0.1777,15.761,16.42,0.5629,0.0961,-82.1,15.7546,1.5405,0.1237,-17.4189,2.4149,61.0013,1.275,-6.336,-0.453,-1.091,-1.741,-6.336,-0.875,-0.686,-2.33,-19.625,-12.056,0.44,-0.095,-48.972,-31.682,0.817
872,ZINC20900937,0,-62.582199,-4.1925659,-22.490294,-11.138781,-34.584206,-96.985306,-22.486437,-11.138781,-34.575428,-15.758531,-22.489988,-11.138781,-34.58461,-6.6900253,-22.430071,-11.539416,-34.761509,-11.041301,-22.489534,-11.138781,-34.585823,38.0048,6.1738,33.3934,-5.9594,-8.1257,52.4449,3.88,-42.136,1.3728,2.9071,-3.9248,-41.9937,0.4183,22.7603,27.912,3.8623,1.2894,-139.56,27.179,3.5975,0.4741,-31.2506,3.7277,143.4747,1.3541,-5.099,-0.204,-0.596,-1.209,-5.099,-1.674,0,-0.992,-39.488,-5.309,0.545,-0.207,-53.509,-44.797,10.915
873,ZINC21013559,0,-60.98452,-3.8416836,6.9660573,-9.1668396,-24.341143,-94.246552,6.9670639,-9.1668396,-24.342785,-15.692106,6.9655733,-9.1668396,-24.3407,-6.0689731,7.1675453,-10.94211,-25.56785,-9.1141043,6.9657731,-9.1668396,-24.340748,37.055,4.6357,27.8713,-5.6665,-0.2373,54.8236,3.7377,-44.1196,2.2457,-6.6976,-4,-34.9729,1.1853,22.1517,24.386,0.0036,2.2307,-121.93,25.2345,0.0063,0.2435,-25.4844,3.6003,90.0807,1,-6.297,-0.35,-0.917,-1.619,-6.297,-1.441,-0.177,-1.601,-28.314,-12.891,0.489,-0.218,-55.784,-41.205,2.585
874,ZINC21079621,0,-80.25119,-3.1500957,-53.98415,-10.544868,-33.721272,-93.544113,-53.984192,-10.544868,-33.723885,-11.113665,-53.983414,-10.544868,-33.723335,-6.2874026,-53.888737,-11.469605,-34.896,-10.537592,-53.983425,-10.544868,-33.72543,38.9847,3.0069,32.0958,-6.8775,-1.2765,52.201,1.9984,-49.1757,1.5038,-3.9224,-8.1187,-36.9416,0.5425,25.9173,26.676,0.363,0.3957,-133.38,23.6662,0.3218,0.2381,-24.2261,2.8672,117.6331,1.7943,-5.6,-0.255,-0.713,-1.369,-5.6,-1.155,-0.238,-1.595,-34.516,-10.809,0.735,0,-62.684,-45.325,5.256
875,ZINC21158386,0,-85.374771,-3.0659359,-110.61421,-12.64218,-40.056828,-123.99892,-110.61377,-12.64218,-40.05722,-14.765735,-110.61406,-12.64218,-40.057259,-6.4394031,-110.81567,-12.682412,-41.268353,-12.765618,-110.61388,-12.64218,-40.057144,-1.7213,5.2742,20.3688,-3.5671,-31.4354,41.6029,3.15,-32.3688,1.1326,-4.3155,-7.7179,-21.2317,0.2323,26.1936,31.276,3.0913,1.9911,-156.38,19.3102,4.2365,1.8909,-25.4376,1.8018,162.0213,1.9597,-5.849,-0.209,-0.634,-1.35,-5.849,-1.604,-0.484,-1.1,-36.143,-6.518,0.124,0,-59.561,-42.661,4.402
876,ZINC21188179,0,-62.287006,-3.6801093,83.805649,-7.892355,-31.340532,-71.970963,83.803032,-7.892355,-31.345493,-10.196845,83.803398,-7.892355,-31.345091,-5.9703202,83.786774,-9.6078901,-32.255238,-7.877048,83.804535,-7.892355,-31.341806,31.5506,0.4,28.0452,-7.1466,-0.265,45.0633,1.2681,-42.7613,1.0099,-3.8586,-2.6245,-37.8478,0.2097,18.5249,20.7,0.0873,2.0878,-103.5,19.5257,0.1699,0.9667,-20.6623,2.9697,66.8672,1,-4.123,-0.179,-0.51,-0.997,-4.123,-0.915,-0.32,-1.167,-33.304,-3.26,0.433,0,-44.127,-36.565,2.858
877,ZINC21188571,0,-101.87531,-4.7877979,45.223217,-11.746811,-39.119904,-127.51254,45.223358,-11.746811,-39.119881,-14.242757,45.208817,-11.746811,-39.093758,-6.4090085,45.350723,-10.378045,-41.019829,-11.571613,45.221237,-11.746811,-39.117493,35.1203,12.4197,27.0372,-13.2567,-1.2187,53.0428,3.8,-44.6935,2.4406,-7.677,-4.3402,-36.2123,3.4963,19.6921,22.32,0.0239,2.6041,-111.6,19.6327,0,0.9802,-20.6128,2.9527,87.3576,1.9336,-7.262,-0.279,-0.827,-1.706,-7.262,-2.026,-0.419,-1.878,-36.15,-10.34,0.499,-0.08,-72.877,-46.49,5.311
878,ZINC21189983,0,-53.991116,-3.4908071,-33.880672,-9.0112019,-35.91983,-66.529396,-33.882328,-9.0112019,-35.918846,-9.4181967,-33.879597,-9.0112019,-35.923309,-6.2395182,-33.899162,-12.273635,-36.37328,-9.0585928,-33.881275,-9.0112019,-35.919483,24.437,0.3101,28.3978,-14.3305,-0.5896,49.3406,1.9508,-46.5075,2.2938,-6.282,-2,-38.6398,0.356,18.0972,23.952,1.8671,3.9877,-119.76,27.1635,1.6741,1.5047,-30.3424,2.8761,152.2743,1,-5.514,-0.24,-0.682,-1.333,-5.514,-1.76,-0.32,-0.877,-35.455,-9.462,0.636,-0.001,-57.39,-44.917,5.178
879,ZINC21215012,0,-58.882999,-3.3005979,-37.463566,-8.5512266,-28.291048,-74.806213,-37.462429,-8.5512266,-28.292988,-10.165867,-37.462433,-8.5512266,-28.293123,-4.9614568,-37.481491,-8.6005945,-28.957916,-8.5256824,-37.462051,-8.5512266,-28.291664,26.5347,2.3376,18.3446,-0.8182,-0.2085,46.8309,3.44,-31.0021,0.2456,-5.2997,-4.862,-22.063,0.2031,24.4519,25.014,9.00E-04,0.5612,-125.07,22.435,0.092,0.096,-22.623,2.9242,63.044,0,-5.401,-0.386,-0.93,-1.484,-5.401,-0.818,-0.759,-2.196,-27.636,-8.844,1.136,-0.056,-48.236,-36.48,0.664
880,ZINC21287922,0,-65.983978,-2.4627285,-33.408287,-8.8684692,-26.662062,-59.31488,-33.409081,-8.8684692,-26.660961,-12.111301,-33.409084,-8.8684692,-26.660959,-5.8566222,-33.416378,-9.4885464,-27.356146,-8.8744421,-33.40831,-8.8684692,-26.662066,31.7078,0.9203,25.5531,-5.2525,0.9044,42.1275,1.832,-37.9516,0.6628,-4.7859,-2.4344,-30.7525,0.0129,21.9489,26.244,3.7289,0.5663,-131.22,21.3157,4.9985,0.1185,-26.4327,3.1303,120.4439,1.4041,-6.781,-0.377,-0.987,-1.743,-6.781,-1.094,-1.5,-1.614,-28.857,-12.546,0.768,-0.017,-54.921,-41.404,4.873
881,ZINC21288790,0,-55.542439,-2.4099865,-145.51039,-10.068732,-27.810917,-82.387924,-145.51076,-10.068732,-27.810064,-11.752027,-145.51074,-10.068732,-27.810774,-6.345778,-145.49402,-10.121794,-29.824625,-10.080724,-145.51038,-10.068732,-27.810625,43.3824,8.0991,27.8453,-4.2116,1.2077,45.6694,2,-41.3628,0.8693,-2.7184,-3.9252,-35.3655,0.4124,14.4026,15.136,0,0.7334,-75.68,17.4762,0.031,0.1838,-17.691,4.0391,36.7209,2.1781,-4.462,-0.223,-0.606,-1.117,-4.462,-0.982,-0.199,-1.734,-28.757,-7.08,0.956,-0.004,-49.713,-35.837,2.145
882,ZINC21300171,0,-50.301781,-3.8500147,-139.36,-8.8495903,-20.046398,-72.425453,-139.36292,-8.8495903,-20.048512,-5.6401653,-139.3607,-8.8495903,-20.04616,-4.0782595,-139.28772,-11.657936,-20.708126,-8.7651625,-139.36246,-8.8495903,-20.047701,24.9523,8.9157,13.395,-1.9632,-0.4184,32.0204,3.424,-22.9036,0.5776,-5.2427,-7.3998,-10.7971,0.3304,10.1416,11.424,0,1.2824,-57.12,16.1552,0.0015,0.7288,-16.8854,3.9274,19.2812,1.55,-6.466,-0.647,-1.393,-1.958,-6.466,-0.58,-0.844,-2.74,-17.07,-12.984,0.503,-0.006,-47.544,-30.054,1.28
883,ZINC21303651,0,-43.806877,-2.2407904,-79.457886,-8.9051008,-19.007448,-39.02562,-79.458221,-8.9051008,-19.007597,-7.4379139,-79.458199,-8.9051008,-19.007593,-4.7422194,-79.439072,-10.941175,-19.808998,-8.9089127,-79.457741,-8.9051008,-19.00773,27.8569,5.1495,18.4152,-2.3921,-0.2213,42.187,3.7985,-30.8044,0.0511,-4.2335,-3.8549,-23.7189,0.2366,17.8618,19.658,0,1.7962,-98.29,20.5714,0.4064,0.4635,-21.4412,3.1226,69.1596,1,-5.034,-0.42,-0.96,-1.445,-5.034,-0.68,-0.12,-2.333,-23.184,-4.945,0,0,-41.388,-28.129,0.326
884,ZINC21336446,0,-70.575401,-4.1603613,-58.570068,-10.73557,-37.836678,-105.23896,-58.573582,-10.73557,-37.834877,-17.844273,-58.573273,-10.73557,-37.835068,-7.600153,-58.513428,-10.268188,-39.719837,-10.685001,-58.574413,-10.73557,-37.834106,42.6993,1.6671,34.4017,-6.5848,0.3147,62.3847,1,-60.2836,1.2042,-6.7902,-0.9115,-53.85,0.3001,16.9592,19.504,0.1868,2.358,-97.52,19.409,0.3921,0.8504,-20.6515,0.9709,134.8744,1.5045,-6.859,-0.214,-0.68,-1.536,-6.859,-2.154,-0.515,-0.81,-44.97,-11.124,0.583,-0.046,-74.734,-56.094,6.673
885,ZINC21465317,0,-56.604069,-2.5473557,-5.8114858,-9.4103413,-34.759212,-96.844933,-5.8088994,-9.4103413,-34.760296,-13.103566,-5.8104243,-9.4103413,-34.760071,-6.4964128,-5.7016954,-10.021579,-36.168835,-9.3913727,-5.8100433,-9.4103413,-34.760677,30.9053,2.9013,30.7526,-4.7883,-9.4926,51.87,2.6088,-46.044,1.1413,-6.5605,-3.6756,-37.433,1.8488,21.7379,23.768,0.3275,1.7026,-118.84,22.5539,0.6306,1.0165,-24.201,2.4797,123.7625,1.5786,-4.781,-0.199,-0.575,-1.144,-4.781,-1.61,0,-1.078,-42.003,-4.15,0.658,-0.027,-57.828,-46.153,3.916
886,ZINC21531497,0,-72.986183,-3.4840512,75.508026,-11.34845,-36.559654,-114.50455,75.505684,-11.34845,-36.556854,-13.319962,75.506828,-11.34845,-36.558727,-6.6851301,75.50489,-11.388524,-37.123909,-11.250268,75.509216,-11.34845,-36.560253,48.5243,7.1116,36.8432,-10.3202,1.0736,67.802,5.0846,-55.7744,3.1455,-8.7347,-8.0342,-42.152,1.5233,26.1552,28.93,0.3325,2.4423,-144.65,28.81,0.3325,0.8781,-30.0206,4.0001,122.9343,1.2511,-5.498,-0.25,-0.7,-1.344,-5.498,-1.344,-0.4,-1.081,-36.789,-8.505,0.65,-0.208,-59.193,-45.294,3.681
887,ZINC21573424,0,-86.696938,-1.7316027,28.716888,-10.645007,-32.692837,-123.59753,28.715925,-10.645007,-32.692463,-19.354834,28.717209,-10.645007,-32.692181,-6.675385,28.811815,-11.459688,-33.329388,-10.471962,28.715197,-10.645007,-32.690796,33.1253,2.5523,28.8242,-6.767,-2.2933,58.1226,3.1476,-49.5583,0.9724,-8.2639,-4.6303,-38.7642,0.2137,25.6536,30.132,1.3022,3.1762,-150.66,21.8404,0.3731,2.3802,-24.5936,3.5489,120.2341,2.6591,-6.023,-0.241,-0.705,-1.428,-6.023,-1.543,-0.298,-1.272,-35.268,-12.02,0.753,-0.097,-61.033,-47.288,7.729
888,ZINC21596355,0,-60.951256,-3.1507204,-84.106796,-8.4088726,-25.904314,-72.576378,-84.107018,-8.4088726,-25.904537,-7.5327263,-84.106842,-8.4088726,-25.902985,-5.5818439,-84.132973,-9.6696568,-26.771805,-8.4073467,-84.106743,-8.4088726,-25.904312,-3.4289,0.8978,20.9778,-34.2143,1.0431,39.9189,2.3982,-34.5376,1.5521,-4.3455,-2.7249,-27.7081,0.0944,18.255,19.756,0.0095,1.4916,-98.78,21.5672,0.0963,0.8303,-22.4938,3.8956,67.0411,1.5005,-5.006,-0.313,-0.788,-1.327,-5.006,-0.732,-0.829,-2.088,-27.866,-7.77,1.207,-0.005,-42.377,-35.636,6.645
889,ZINC21686214,0,-74.247215,-3.7164743,-21.68359,-12.357176,-28.682846,-118.53299,-21.685877,-12.357176,-28.681738,-16.416264,-21.684715,-12.357176,-28.682653,-6.1884398,-21.714123,-12.02328,-29.128702,-12.416278,-21.685507,-12.357176,-28.678759,37.1119,3.3182,29.5676,-6.7418,-0.1199,55.7702,4.2968,-45.0007,1.1325,-1.9104,-6.841,-37.4416,0.5269,19.1997,20.764,0.0183,1.546,-103.82,19.2612,0.1236,1.3223,-20.7071,3.7805,98.291,3.4765,-7.285,-0.347,-0.957,-1.801,-7.285,-1.112,-1.517,-1.787,-32.031,-14.729,0.967,-0.026,-61.212,-46.761,12.829
